@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
14.9792,15.8402,0.8764,5.8067,3.505,2.3562,4.9475,1
15.45,15.6509,0.9285,5.857,3.4977,2.4511,4.9306,1
15.2146,15.7455,0.9024,5.8318,3.5013,2.4036,4.939,1
15.9314,14.5476,0.8832,5.6494,3.4146,2.2956,5.2189,1
14.5814,15.0074,0.9059,5.4764,3.252,2.0615,5.4931,1
15.2564,14.7775,0.8945,5.5629,3.3333,2.1785,5.356,1
15.8124,14.3354,0.8753,5.567,3.4448,2.2552,5.1443,1
15.6816,14.4964,0.8923,5.7179,3.1884,2.3741,5.3454,1
15.747,14.4159,0.8838,5.6424,3.3166,2.3146,5.2448,1
15.1974,15.4543,0.8538,5.7618,3.195,2.2869,5.2664,1
14.8516,15.0452,0.9002,5.696,3.1164,2.3838,5.1837,1
15.0245,15.2497,0.877,5.7288,3.1557,2.3353,5.225,1
15.5743,15.6087,0.9285,5.6869,3.1305,2.2147,5.4903,1
15.8554,14.2882,0.9183,5.9155,3.2732,2.124,4.9728,1
15.7148,14.9484,0.9234,5.8012,3.2018,2.1693,5.2315,1
15.4156,14.6826,0.8844,5.9566,3.5309,2.0935,5.5311,1
15.3535,15.613,0.8334,5.5203,3.1842,2.2298,5.24,1
15.3845,15.1478,0.8589,5.7384,3.3575,2.1616,5.3855,1
14.5031,14.8756,0.8413,5.4322,3.3759,2.2378,5.0696,1
14.6007,15.1966,0.8855,5.9082,3.1418,2.1,5.3103,1
14.5519,15.0361,0.8634,5.6701,3.2588,2.1689,5.1899,1
14.6816,14.3161,0.8844,5.4921,3.2123,2.2436,5.2325,1
14.62,14.3449,0.8459,5.9301,3.3579,2.3212,5.1275,1
14.6508,14.3305,0.8651,5.7111,3.2851,2.2824,5.18,1
16.1893,14.9527,0.8323,5.6944,3.2725,2.1945,5.2053,1
16.0677,14.8938,0.8527,6.1204,3.235,2.4174,5.4087,1
16.1285,14.9232,0.8425,5.9074,3.2537,2.3059,5.307,1
15.7727,14.3933,0.8708,5.537,3.4362,2.2407,4.9135,1
16.2221,14.1935,0.8583,5.4398,3.1715,2.4078,5.4649,1
15.9974,14.2934,0.8645,5.4884,3.3038,2.3242,5.1891,1
15.1775,15.7437,0.8379,6.0315,3.3974,2.1454,5.4768,1
14.9481,14.0232,0.9229,5.7545,3.2732,2.4559,5.3173,1
15.0628,14.8834,0.8804,5.893,3.3353,2.3006,5.397,1
14.7213,15.628,0.8855,5.7843,3.3457,2.0964,5.3411,1
15.5465,14.6667,0.8617,6.0984,3.4257,2.3549,4.9025,1
15.1339,15.1473,0.8736,5.9413,3.3857,2.2256,5.1218,1
14.9792,15.5315,0.9127,5.4771,3.2725,2.1368,5.4225,1
14.9867,14.7235,0.8923,6.1131,3.4342,2.0519,5.0642,1
14.9829,15.1275,0.9025,5.7951,3.3533,2.0943,5.2433,1
16.1893,14.2968,0.9229,5.9866,3.4749,2.2003,5.2257,1
15.1219,14.5721,0.8855,5.4911,3.1249,2.1625,4.8955,1
15.6556,14.4344,0.9042,5.7388,3.2999,2.1814,5.0606,1
15.4553,14.509,0.9183,5.9116,3.5137,2.3735,5.5107,1
14.8709,15.5941,0.8357,5.5569,3.2139,2.2298,5.4017,1
15.1631,15.0515,0.877,5.7342,3.3638,2.3016,5.4562,1
16.0107,15.6665,0.9172,6.1214,3.4663,2.3649,4.9339,1
15.4307,14.7803,0.8821,5.7399,3.3748,2.3164,5.3595,1
15.7207,15.2234,0.8996,5.9306,3.4205,2.3406,5.1467,1
14.7213,14.6248,0.9047,5.8592,3.5007,2.1021,5.1646,1
15.5851,15.3481,0.8764,5.5789,3.1164,2.201,5.2611,1
15.1532,14.9864,0.8905,5.719,3.3085,2.1515,5.2128,1
15.5941,15.2614,0.9059,5.9191,3.1606,2.1483,5.3953,1
14.8902,14.591,0.9025,6.0618,3.1376,2.3789,4.9939,1
15.2421,14.9262,0.9042,5.9904,3.149,2.2636,5.1945,1
15.3561,14.5669,0.8504,6.1514,3.3156,2.1512,5.3139,1
14.5042,15.4805,0.8855,5.5789,3.1206,2.0615,4.9517,1
14.9301,15.0237,0.8679,5.8651,3.218,2.1063,5.1327,1
14.7411,15.2421,0.9149,5.7393,3.3673,2.0877,5.4971,1
15.7781,14.061,0.8957,5.8716,3.4681,2.1673,4.8955,1
15.2596,14.6515,0.9053,5.8054,3.4177,2.1275,5.1963,1
14.5229,14.9527,0.924,5.8367,3.3931,2.3042,5.3139,1
15.064,15.613,0.9229,5.7984,3.5189,2.48,5.5704,1
14.7934,15.2828,0.9234,5.8175,3.456,2.3921,5.4421,1
